Unnamed: 0,cve_id,labels,num
5095,CVE-2018-1000643,['org.owasp.antisamy antisamy'],1
5096,CVE-2018-1000644,"['org.eclipse.rdf4j rdf4j-rio-rdfxml', 'org.eclipse.rdf4j rdf4j-rio-trix']",2
5098,CVE-2018-1000665,"['org.webjars.bower dojo', 'org.dojotoolkit dojo', 'dojo', 'org.webjars.npm dojo', 'org.webjars.bowergithub.dojo dojo']",5
5107,CVE-2018-1000820,['org.neo4j.procedure apoc'],1
5108,CVE-2018-1000822,['org.codelibs.fess fess'],1
5110,CVE-2018-1000836,['org.bedework.caleng bw-calendar-engine-impl'],1
5113,CVE-2018-1000844,['com.squareup.retrofit2 converter-jaxb'],1
5114,CVE-2018-1000850,['com.squareup.retrofit2 retrofit'],1
5116,CVE-2018-1000854,['org.esigate esigate-core'],1
5118,CVE-2018-1000861,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'golang-github-prometheus-node_exporter', 'atomic-openshift-service-idler', 'python-elasticsearch', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'ansible-service-broker', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']",19
5119,CVE-2018-1000862,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'golang-github-prometheus-node_exporter', 'atomic-openshift-service-idler', 'python-elasticsearch', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'ansible-service-broker', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']",19
5120,CVE-2018-1000863,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'golang-github-prometheus-node_exporter', 'atomic-openshift-service-idler', 'python-elasticsearch', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'ansible-service-broker', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']",19
5121,CVE-2018-1000864,"['atomic-enterprise-service-catalog', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'golang-github-prometheus-node_exporter', 'atomic-openshift-service-idler', 'python-elasticsearch', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'ansible-service-broker', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'atomic-openshift-dockerregistry', 'golang-github-prometheus-prometheus']",19
5122,CVE-2018-1000865,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']",19
5123,CVE-2018-1000866,"['atomic-enterprise-service-catalog', 'haproxy', 'openshift-ansible', 'atomic-openshift-node-problem-detector', 'jenkins-2-plugins', 'atomic-openshift-service-idler', 'atomic-openshift-web-console', 'atomic-openshift-metrics-server', 'atomic-openshift-cluster-autoscaler', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-openshift-oauth-proxy', 'openshift-enterprise-cluster-capacity', 'golang-github-prometheus-node_exporter', 'openshift-enterprise-autoheal', 'atomic-openshift', 'jenkins', 'golang-github-prometheus-prometheus', 'atomic-openshift-dockerregistry']",19
5125,CVE-2018-1000873,['com.fasterxml.jackson.datatype jackson-datatype-jsr310'],1
5132,CVE-2018-1000997,"['atomic-enterprise-service-catalog', 'atomic-openshift-service-idler', 'atomic-openshift-cluster-autoscaler', 'kibana', 'openshift-enterprise-cluster-capacity', 'openshift-ansible', 'golang-github-openshift-oauth-proxy', 'atomic-openshift-web-console', 'golang-github-prometheus-alertmanager', 'atomic-openshift-descheduler', 'golang-github-prometheus-node_exporter', 'jenkins', 'openshift-monitor-sample-app', 'jenkins-2-plugins', 'atomic-openshift-metrics-server', 'atomic-openshift', 'golang-github-prometheus-prometheus', 'openshift-monitor-project-lifecycle', 'atomic-openshift-node-problem-detector', 'cri-o', 'openshift-enterprise-autoheal', 'atomic-openshift-dockerregistry']",22
5138,CVE-2018-1002200,"['rh-maven33-plexus-archiver', 'org.codehaus.plexus plexus-archiver', 'rh-maven35-plexus-archiver']",3
5139,CVE-2018-1002201,['org.zeroturnaround zt-zip'],1
5140,CVE-2018-1002202,"['net.lingala.zip4j zip4j', 'com.github.axet zip4j']",2
5142,CVE-2018-1002204,"['adm-zip-mit', 'adm-zip-with-enc', 'adm-zip-electron', 'adm-zip-iconv', 'org.webjars adm-zip', 'adm-zip']",6
5147,CVE-2018-10054,['com.h2database h2'],1
5161,CVE-2018-10237,"['jboss-as-server', 'jboss-as-ejb3', 'katello-client-bootstrap', 'tfm-rubygem-google-api-client', 'eap7-picketlink-bindings', 'jbossas-domain', 'tfm-rubygem-hammer_cli_foreman', 'tfm-rubygem-deface', 'jboss-as-web', 'jboss-as-modcluster', 'rubygem-rest-client', 'tfm-rubygem-hammer_cli_foreman_bootdisk', 'tfm-rubygem-angular-rails-templates', 'qpid-proton', 'tfm-rubygem-fog-vsphere', 'jboss-as-management-client-content', 'tfm-rubygem-rbvmomi', 'hornetq', 'python-kombu', 'eap7-wildfly-web-console-eap', 'tfm-rubygem-foreman_discovery', 'tfm-rubygem-faraday', 'jboss-as-remoting', 'tfm-rubygem-ipaddress', 'tfm-rubygem-hammer_cli_foreman_tasks', 'picketlink-bindings', 'python-oauth2', 'eap7-jboss-remoting', 'python-isodate', 'pulp-katello', 'jboss-as-jaxr', 'rubygem-rkerberos', 'rubygem-concurrent-ruby', 'tfm-rubygem-http-cookie', 'jbossas-javadocs', 'tfm-rubygem-net-ssh', 'jboss-as-jacorb', 'jboss-as-embedded', 'jboss-as-pojo', 'eap7-narayana', 'jboss-as-jaxrs', 'tfm-rubygem-hammer_cli_foreman_virt_who_configure', 'tfm-rubygem-ruby_parser', 'pulp-puppet', 'tfm-rubygem-redhat_access_lib', 'jboss-as-ee', 'python-anyjson', 'python-qpid', 'katello-selinux', 'rubygem-smart_proxy_dynflow', 'tfm-rubygem-fog-rackspace', 'tfm-rubygem-ruby2ruby', 'jboss-as-configadmin', 'satellite-installer', 'foreman-bootloaders-redhat', 'tfm-rubygem-foreman_remote_execution_core', 'jboss-as-controller-client', 'rubygem-highline', 'jboss-as-osgi-service', 'tfm-rubygem-audited', 'foreman-proxy', 'eap7-picketlink-federation', 'rubygem-netrc', 'jboss-as-osgi-configadmin', 'eap7-mod_cluster', 'tfm-rubygem-hashie', 'rubygem-ansi', 'tfm-rubygem-hammer_cli_foreman_admin', 'tfm-rubygem-ancestry', 'tfm-rubygem-rbovirt', 'jboss-as-jsf', 'eap7-guava-libraries', 'rubygem-smart_proxy_dhcp_remote_isc', 'eap7-resteasy', 'eap7-wildfly-transaction-client', 'rubygem-hashie', 'rubygem-bundler_ext', 'jboss-as-process-controller', 'com.google.guava guava', 'eap7-activemq-artemis', 'eap7-ironjacamar', 'tfm-rubygem-robotex', 'jboss-as-cli', 'tfm-rubygem-apipie-bindings', 'jboss-as-jdr', 'jboss-as-security', 'tfm-rubygem-will_paginate', 'tfm-rubygem-highline', 'pulp-rpm', 'rubygem-smart_proxy_pulp', 'tfm-rubygem-gssapi', 'jboss-modules', 'tfm-rubygem-fog-aws', 'rubygem-oauth', 'tfm-rubygem-foreman_templates', 'saslwrapper', 'jbossas-bundles', 'tfm-rubygem-rainbow', 'puppetserver', 'tfm-rubygem-fog-json', 'tfm-rubygem-facter', 'tfm-rubygem-scoped_search', 'tfm-rubygem-ruby-libvirt', 'hibernate4-validator', 'tfm-rubygem-hammer_cli_foreman_remote_execution', 'tfm-rubygem-get_process_mem', 'tfm-rubygem-deep_cloneable', 'jboss-as-jmx', 'livecd-tools', 'tfm-rubygem-excon', 'jboss-as-domain-http', 'tfm-rubygem-jgrep', 'rubygem-smart_proxy_openscap', 'jboss-as-deployment-repository', 'rubygem-rack-protection', 'qpid-cpp', 'jboss-as-cmp', 'tfm-rubygem-extlib', 'rubygem-passenger', 'tfm-rubygem-algebrick', 'tfm-rubygem-domain_name', 'jboss-as-platform-mbean', 'eap7-undertow', 'libwebsockets', 'tfm-rubygem-diffy', 'tfm-rubygem-runcible', 'jboss-as-mail', 'tfm-rubygem-git', 'katello', 'tfm-rubygem-roadie', 'tfm-rubygem-smart_proxy_dynflow_core', 'tfm-rubygem-gettext_i18n_rails', 'tfm-rubygem-foreman_hooks', 'tfm-rubygem-little-plugger', 'rubygem-logging', 'puppet-foreman_scap_client', 'jboss-as-network', 'rubygem-mime-types', 'rubygem-kafo_parsers', 'tfm-rubygem-unicode-display_width', 'foreman-selinux', 'jboss-as-connector', 'tfm-rubygem-netrc', 'python-celery', 'tfm-rubygem-net-scp', 'jboss-as-xts', 'tfm-rubygem-unf', 'jboss-ejb-client', 'eap7-wildfly-openssl-linux', 'tfm-rubygem-fog-core', 'tfm-rubygem-rest-client', 'tfm-rubygem-sshkey', 'tfm-rubygem-activerecord-session_store', 'tfm-rubygem-webpack-rails', 'jboss-as-weld', 'eap7-bouncycastle', 'rubygem-clamp', 'tfm-rubygem-rails-i18n', 'tfm-rubygem-qpid_messaging', 'tfm-rubygem-foreman_openscap', 'jboss-as-domain-management', 'tfm-rubygem-foreman_virt_who_configure', 'tfm-rubygem-secure_headers', 'rubygem-foreman_scap_client', 'tfm-rubygem-multipart-post', 'rubygem-smart_proxy_discovery_image', 'tfm-rubygem-fog-openstack', 'jbossas-standalone', 'eap7-jboss-ejb-client', 'eap7-hibernate', 'rubygem-newt', 'katello-installer-base', 'tfm-rubygem-x-editable-rails', 'tfm-rubygem-clamp', 'tfm-rubygem-foreman_theme_satellite', 'tfm-rubygem-net-ssh-krb', 'jboss-as-system-jmx', 'puppet-agent', 'python-billiard', 'rubygem-tilt', 'tfm-rubygem-addressable', 'tfm-rubygem-wicked', 'rubygem-little-plugger', 'jboss-as-client-all', 'jboss-as-jsr77', 'eap7-wildfly', 'opendaylight', 'puppet-agent-oauth', 'tfm', 'jboss-xnio-base', 'tfm-rubygem-dynflow', 'rubygem-rack', 'tfm-rubygem-foreman-tasks-core', 'python-django', 'pulp-docker', 'tfm-rubygem-hammer_cli', 'jbossas-core', 'tfm-rubygem-fog-google', 'tfm-rubygem-trollop', 'tfm-rubygem-ffi', 'eap7-wildfly-naming-client', 'xerces-j2-eap6', 'tfm-rubygem-parse-cron', 'tfm-rubygem-pg', 'eap7-jboss-server-migration', 'tfm-rubygem-hammer_cli_foreman_docker', 'jboss-vfs2', 'tfm-rubygem-ldap_fluff', 'tfm-rubygem-apipie-rails', 'rubygem-smart_proxy_remote_execution_ssh', 'jboss-as-controller', 'rubygem-fast_gettext', 'guava-libraries', 'ostree', 'tfm-rubygem-friendly_id', 'tfm-rubygem-launchy', 'jbossas-welcome-content-eap', 'codehaus-jackson', 'tfm-rubygem-net-ping', 'qpid-dispatch', 'pulp-ostree', 'rubygem-kafo', 'tfm-rubygem-apipie-params', 'python-crane', 'tfm-rubygem-sexp_processor', 'tfm-rubygem-concurrent-ruby-edge', 'gofer', 'jboss-as-threads', 'tfm-rubygem-validates_lengths_from_database', 'pulp', 'picketlink-federation', 'tfm-rubygem-useragent', 'tfm-rubygem-fast_gettext', 'rubygem-smart_proxy_discovery', 'jboss-as-core-security', 'tfm-rubygem-unf_ext', 'tfm-rubygem-awesome_print', 'rubygem-openscap', 'jboss-as-osgi', 'tfm-rubygem-hammer_cli_foreman_openscap', 'ironjacamar-eap6', 'tfm-rubygem-responders', 'jbossas-modules-eap', 'tfm-rubygem-foreman-tasks', 'jbossas-product-eap', 'rubygem-rubyipmi', 'rubygem-powerbar', 'tfm-rubygem-safemode', 'tfm-rubygem-rabl', 'rubygem-gssapi', 'tfm-rubygem-anemone', 'python-amqp', 'jbossweb', 'jbossas-appclient', 'tfm-rubygem-foreman_docker', 'jboss-as-jpa', 'rubygem-multi_json', 'jboss-as-version', 'katello-certs-tools', 'candlepin', 'tfm-rubygem-autoparse', 'python-nectar', 'jboss-as-host-controller', 'tfm-rubygem-bastion', 'tfm-rubygem-formatador', 'tfm-rubygem-powerbar', 'tfm-rubygem-signet', 'python-mongoengine', 'tfm-rubygem-foreman-redhat_access', 'tfm-rubygem-hammer_cli_csv', 'jboss-as-clustering', 'tfm-rubygem-fog-libvirt', 'tfm-rubygem-katello', 'foreman', 'satellite', 'tfm-rubygem-passenger', 'foreman-installer', 'jboss-as-messaging', 'tfm-rubygem-foreman_bootdisk', 'mongodb', 'jboss-as-naming', 'tfm-rubygem-jwt', 'tfm-rubygem-ovirt_provision_plugin', 'jboss-as-appclient', 'eap7-wildfly-javadocs', 'tfm-rubygem-roadie-rails', 'tfm-rubygem-net-ldap', 'v8', 'python-vine', 'tfm-rubygem-logging', 'tfm-rubygem-hammer_cli_foreman_discovery', 'python-pymongo', 'rubygem-kafo_wizards', 'jboss-as-protocol', 'redhat-access-insights-puppet', 'tfm-rubygem-deacon', 'tfm-rubygem-fog-xenserver', 'jboss-as-logging', 'jboss-as-picketlink', 'tfm-rubygem-retriable', 'tfm-rubygem-docker-api', 'tfm-rubygem-rack-jsonp', 'tfm-rubygem-css_parser', 'jboss-as-webservices', 'tfm-rubygem-hammer_cli_katello', 'jboss-as-transactions', 'tfm-rubygem-daemons', 'jboss-as-sar', 'jboss-as-deployment-scanner', 'jboss-as-ee-deployment', 'tfm-rubygem-oauth', 'tfm-rubygem-bundler_ext', 'python-twisted-web', 'tfm-rubygem-locale', 'rubygem-sinatra', 'tfm-rubygem-fog-xml', 'tfm-rubygem-fog', 'tfm-rubygem-foreman_remote_execution', 'eap7-jberet', 'tfm-rubygem-sequel']",320
5176,CVE-2018-1047,"['eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-jboss-jsf-api_2.2_spec', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-jboss-ec2-eap', 'eap7-jboss-weld-2.2-api', 'eap7-picketlink-bindings', 'eap7-wildfly', 'eap7-weld-core', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jboss-marshalling', 'eap7-infinispan', 'eap7-picketbox', 'eap7-undertow', 'eap7-jboss-server-migration', 'org.wildfly wildfly-undertow', 'eap7-picketlink-federation', 'eap7-jboss-xnio-base', 'eap7-mod_cluster', 'eap7-jgroups', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron']",24
5177,CVE-2018-1048,"['eap7-jackson-module-jaxb-annotations', 'eap7-ironjacamar', 'eap7-jbossws-cxf', 'eap7-undertow-jastow', 'eap7-glassfish-jsf', 'eap7-hibernate', 'eap7-xml-security', 'eap7-jackson-modules-java8', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jackson-annotations', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jackson-jaxrs-providers', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-jboss-ec2-eap', 'eap7-wss4j', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-wildfly-elytron', 'eap7-resteasy']",28
5180,CVE-2018-1051,['org.jboss.resteasy resteasy-yaml-provider'],1
5198,CVE-2018-1067,"['eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-jboss-jsf-api_2.2_spec', 'io.undertow undertow-core', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-jboss-weld-2.2-api', 'eap7-picketlink-bindings', 'eap7-wildfly', 'eap7-weld-core', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jboss-marshalling', 'eap7-infinispan', 'eap7-picketbox', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jboss-ec2-eap', 'eap7-picketlink-federation', 'eap7-jboss-xnio-base', 'eap7-mod_cluster', 'eap7-jgroups', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron']",24
5231,CVE-2018-10862,"['eap7-wildfly-transaction-client', 'eap7-wildfly-openssl-linux', 'eap7-jboss-ejb-client', 'eap7-picketlink-bindings', 'eap7-bouncycastle', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-xml-security', 'eap7-ironjacamar', 'eap7-wildfly-naming-client', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-narayana', 'eap7-jboss-remoting', 'org.wildfly.core wildfly-deployment-repository', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-wss4j', 'eap7-guava-libraries', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-mod_cluster', 'eap7-jberet', 'eap7-resteasy']",25
5266,CVE-2018-10912,['org.keycloak keycloak-model-infinispan'],1
5269,CVE-2018-10915,"['cfme', 'postgresql96', 'httpd-configmap-generator', 'dbus-api-service', 'cfme-gemset', 'rh-postgresql10-postgresql', 'cfme-appliance', 'cfme-amazon-smartstate', 'rh-postgresql95-postgresql', 'rh-postgresql96-postgresql']",10
5283,CVE-2018-10936,['org.postgresql postgresql'],1
5299,CVE-2018-11039,['org.springframework spring-web'],1
5301,CVE-2018-11040,['org.springframework spring-webmvc'],1
5302,CVE-2018-11041,['org.cloudfoundry.identity cloudfoundry-identity-uaa'],1
5303,CVE-2018-11047,['org.cloudfoundry.identity cloudfoundry-identity-server'],1
5306,CVE-2018-11087,"['com.rabbitmq amqp-client', 'org.springframework.amqp spring-rabbit']",2
5310,CVE-2018-1114,"['eap7-jackson-module-jaxb-annotations', 'eap7-ironjacamar', 'io.undertow undertow-core', 'eap7-wildfly-web-console-eap', 'eap7-hibernate', 'eap7-picketlink-bindings', 'eap7-wildfly-naming-client', 'eap7-wildfly', 'eap7-activemq-artemis', 'eap7-wildfly-javadocs', 'eap7-jboss-marshalling', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jboss-remoting', 'eap7-commons-logging-jboss-logmanager', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-modules', 'eap7-picketlink-federation', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-openssl', 'eap7-wildfly-elytron']",24
5311,CVE-2018-1115,"['rh-postgresql96-postgresql', 'rh-postgresql10-postgresql']",2
5327,CVE-2018-11248,['com.liulishuo.filedownloader library'],1
5334,CVE-2018-11307,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'org.codehaus.jackson jackson-mapper-lgpl', 'eap7-ironjacamar', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'eap7-elytron-web', 'eap7-jackson-modules-java8', 'rh-maven35-jackson-databind', 'eap7-hibernate', 'org.codehaus.jackson jackson-mapper-asl', 'eap7-sun-istack-commons', 'eap7-byte-buddy', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-jackson-annotations', 'com.fasterxml.jackson.core jackson-databind', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jberet', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-jackson-databind', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron', 'eap7-jackson-modules-base', 'eap7-resteasy']",43
5335,CVE-2018-1131,"['org.infinispan infinispan-client-hotrod', 'org.infinispan infinispan-core']",2
5352,CVE-2018-11537,"['org.webjars.bower angular-jwt', 'org.webjars angular-jwt', 'angular-jwt']",3
5357,CVE-2018-11651,"['org.graylog2 graylog2-server', 'graylog-web-interface']",2
5360,CVE-2018-11694,['libsass.so'],1
5362,CVE-2018-11758,['org.apache.cayenne cayenne-server'],1
5365,CVE-2018-11761,['org.apache.tika tika-core'],1
5366,CVE-2018-11762,['org.apache.tika tika-app'],1
5368,CVE-2018-11766,['org.apache.hadoop hadoop-yarn-server-nodemanager'],1
5369,CVE-2018-11770,"['org.apache.spark spark-mesos_2.11', 'org.apache.spark spark-mesos_2.10', 'org.apache.spark spark-core_2.10', 'org.apache.spark spark-core_2.11']",4
5370,CVE-2018-11771,['org.apache.commons commons-compress'],1
5371,CVE-2018-11775,['org.apache.activemq activemq-client'],1
5372,CVE-2018-11776,"['org.apache.struts struts2-rest-plugin', 'org.apache.struts struts2-core', 'com.opensymphony webwork', 'opensymphony webwork']",4
5373,CVE-2018-11777,['org.apache.hive hive-exec'],1
5374,CVE-2018-11778,['org.apache.ranger unixauthservice'],1
5375,CVE-2018-11779,['org.apache.storm storm-core'],1
5376,CVE-2018-11784,"['jws5-tomcat', 'org.apache.tomcat tomcat', 'tomcat', 'org.apache.tomcat tomcat-catalina', 'tomcat7', 'tomcat-native', 'tomcat8']",7
5377,CVE-2018-11786,['org.apache.karaf.shell org.apache.karaf.shell.core'],1
5378,CVE-2018-11787,"['org.apache.karaf.webconsole org.apache.karaf.webconsole.instance', 'org.apache.karaf.webconsole org.apache.karaf.webconsole.gogo', 'org.apache.karaf.webconsole org.apache.karaf.webconsole.features']",3
5379,CVE-2018-11788,"['org.apache.karaf org.apache.karaf.util', 'org.apache.karaf.specs org.apache.karaf.specs.java.xml']",2
5380,CVE-2018-11796,['org.apache.tika tika-core'],1
5381,CVE-2018-11797,['org.apache.pdfbox pdfbox'],1
5382,CVE-2018-11798,"['thrift', 'git.apache.org/thrift.git', 'github.com/apache/thrift']",3
5383,CVE-2018-11799,['org.apache.oozie oozie-core'],1
5384,CVE-2018-11804,['org.apache.spark spark-parent_2.11'],1
5387,CVE-2018-1190,['org.cloudfoundry.identity cloudfoundry-identity-server'],1
5390,CVE-2018-1192,['org.cloudfoundry.identity cloudfoundry-identity-uaa'],1
5392,CVE-2018-1196,['org.springframework.boot spring-boot-loader-tools'],1
5393,CVE-2018-1199,"['org.springframework spring-webmvc', 'org.springframework.security spring-security-web']",2
5396,CVE-2018-12022,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'eap7-jackson-databind', 'eap7-byte-buddy', 'rh-maven35-jackson-databind', 'eap7-hibernate', 'eap7-sun-istack-commons', 'eap7-jackson-modules-java8', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-jackson-annotations', 'com.fasterxml.jackson.core jackson-databind', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jberet', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-elytron-web', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron', 'eap7-jackson-modules-base', 'eap7-resteasy']",41
5397,CVE-2018-12023,"['eap7-wildfly-transaction-client', 'eap7-jboss-ejb-client', 'eap7-ironjacamar', 'eap7-undertow-jastow', 'eap7-apache-commons-lang', 'eap7-jboss-security-negotiation', 'eap7-jackson-databind', 'eap7-byte-buddy', 'rh-maven35-jackson-databind', 'eap7-hibernate', 'eap7-sun-istack-commons', 'eap7-jackson-modules-java8', 'eap7-jboss-genericjms', 'eap7-httpcomponents-asyncclient', 'eap7-picketlink-bindings', 'eap7-jackson-core', 'eap7-wildfly', 'eap7-artemis-native', 'eap7-activemq-artemis', 'eap7-jackson-annotations', 'com.fasterxml.jackson.core jackson-databind', 'eap7-narayana', 'eap7-infinispan', 'eap7-jboss-logmanager', 'eap7-jberet', 'eap7-jboss-el-api_3.0_spec', 'eap7-undertow', 'eap7-jboss-server-migration', 'eap7-elytron-web', 'eap7-dom4j', 'eap7-jackson-jaxrs-providers', 'eap7-jboss-remoting-jmx', 'eap7-apache-cxf-xjc-utils', 'eap7-wildfly-http-client', 'eap7-apache-cxf', 'eap7-picketlink-federation', 'eap7-yasson', 'eap7-wildfly-elytron-tool', 'eap7-wildfly-elytron', 'eap7-jackson-modules-base', 'eap7-resteasy']",41
5401,CVE-2018-12036,['org.owasp dependency-check-core'],1
5419,CVE-2018-1229,['org.springframework.batch spring-batch-admin-manager'],1
5420,CVE-2018-1230,['org.springframework.batch spring-batch-admin-manager'],1
5452,CVE-2018-12418,['com.github.junrar junrar'],1
5455,CVE-2018-12533,['richfaces'],1
5456,CVE-2018-12536,"['org.eclipse.jetty jetty-util', 'org.eclipse.jetty jetty-server']",2
5457,CVE-2018-12537,['io.vertx vertx-core'],1
5458,CVE-2018-12538,['org.eclipse.jetty jetty-server'],1
5460,CVE-2018-12540,['io.vertx vertx-web'],1
5461,CVE-2018-12541,['io.vertx vertx-core'],1
5462,CVE-2018-12544,['io.vertx vertx-web-api-contract'],1
5463,CVE-2018-12545,"['org.eclipse.jetty.http2 http2-server', 'org.eclipse.jetty jetty-http']",2
5470,CVE-2018-1256,['io.pivotal.spring.cloud spring-cloud-sso-connector'],1
5471,CVE-2018-1257,['org.springframework spring-messaging'],1
5472,CVE-2018-1258,['org.springframework.security spring-security-config'],1
5474,CVE-2018-1259,['org.springframework.data spring-data-commons'],1
5475,CVE-2018-1260,['org.springframework.security.oauth spring-security-oauth2'],1
5478,CVE-2018-1261,['org.springframework.integration spring-integration-zip'],1
5481,CVE-2018-1262,['org.cloudfoundry.identity cloudfoundry-identity-server'],1
5482,CVE-2018-1263,['org.springframework.integration spring-integration-zip'],1
5487,CVE-2018-12691,['org.onosproject onos-apps-acl'],1
5489,CVE-2018-1270,['org.springframework spring-messaging'],1
5490,CVE-2018-1271,"['org.springframework spring-webflux', 'org.springframework spring-webmvc']",2
5491,CVE-2018-1272,"['org.springframework spring-webflux', 'org.springframework spring-core', 'org.springframework spring-webmvc']",3
5492,CVE-2018-1273,"['org.springframework.data spring-data-rest-core', 'org.springframework.data spring-data-rest-webmvc', 'org.springframework.data spring-data-commons', 'org.springframework.data spring-data-rest-hal-browser']",4
